date,datetime,cash_type,card,money,coffee_name
2024-08-13,2024-08-13 20:44:22.991,card,ANON-0000-0000-0500,32.82,Cappuccino
2024-08-13,2024-08-13 21:00:44.688,card,ANON-0000-0000-0501,23.02,Cortado
2024-08-14,2024-08-14 07:35:48.103,card,ANON-0000-0000-0475,32.82,Latte
2024-08-14,2024-08-14 07:36:55.599,card,ANON-0000-0000-0472,32.82,Cappuccino
2024-08-14,2024-08-14 10:09:29.125,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-14,2024-08-14 11:39:07.882,card,ANON-0000-0000-0095,18.12,Espresso
2024-08-14,2024-08-14 12:49:16.951,card,ANON-0000-0000-0502,23.02,Americano
2024-08-14,2024-08-14 12:51:04.870,card,ANON-0000-0000-0450,23.02,Americano
2024-08-14,2024-08-14 15:21:27.260,card,ANON-0000-0000-0503,32.82,Latte
2024-08-14,2024-08-14 17:24:22.788,card,ANON-0000-0000-0504,23.02,Americano
2024-08-14,2024-08-14 18:10:03.723,card,ANON-0000-0000-0505,23.02,Cortado
2024-08-14,2024-08-14 18:59:18.279,card,ANON-0000-0000-0506,27.92,Americano with Milk
2024-08-14,2024-08-14 19:34:51.731,card,ANON-0000-0000-0012,32.82,Latte
2024-08-14,2024-08-14 19:35:48.545,card,ANON-0000-0000-0012,23.02,Cortado
2024-08-14,2024-08-14 21:41:33.021,card,ANON-0000-0000-0507,32.82,Latte
2024-08-15,2024-08-15 09:36:11.153,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-15,2024-08-15 09:37:02.172,card,ANON-0000-0000-0508,32.82,Cappuccino
2024-08-15,2024-08-15 09:38:04.903,card,ANON-0000-0000-0509,32.82,Hot Chocolate
2024-08-15,2024-08-15 09:38:49.735,card,ANON-0000-0000-0509,32.82,Latte
2024-08-15,2024-08-15 12:38:37.563,card,ANON-0000-0000-0232,32.82,Latte
2024-08-15,2024-08-15 13:48:13.601,card,ANON-0000-0000-0510,32.82,Latte
2024-08-15,2024-08-15 14:17:48.183,card,ANON-0000-0000-0012,23.02,Americano
2024-08-15,2024-08-15 14:18:50.777,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-15,2024-08-15 17:53:52.225,card,ANON-0000-0000-0511,27.92,Americano with Milk
2024-08-15,2024-08-15 19:10:58.222,card,ANON-0000-0000-0512,32.82,Hot Chocolate
2024-08-15,2024-08-15 19:11:54.036,card,ANON-0000-0000-0512,27.92,Americano with Milk
2024-08-15,2024-08-15 19:41:30.244,card,ANON-0000-0000-0513,27.92,Americano with Milk
2024-08-15,2024-08-15 19:42:37.987,card,ANON-0000-0000-0513,23.02,Americano
2024-08-15,2024-08-15 20:40:41.516,card,ANON-0000-0000-0514,32.82,Cappuccino
2024-08-15,2024-08-15 21:35:20.080,card,ANON-0000-0000-0040,18.12,Espresso
2024-08-15,2024-08-15 21:36:11.033,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-16,2024-08-16 12:29:16.732,card,ANON-0000-0000-0513,32.82,Latte
2024-08-16,2024-08-16 12:54:17.452,card,ANON-0000-0000-0515,23.02,Americano
2024-08-16,2024-08-16 13:36:12.798,card,ANON-0000-0000-0429,27.92,Americano with Milk
2024-08-16,2024-08-16 15:18:51.737,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-16,2024-08-16 15:19:39.274,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-17,2024-08-17 09:16:53.491,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-17,2024-08-17 09:18:08.983,card,ANON-0000-0000-0516,32.82,Cappuccino
2024-08-17,2024-08-17 10:53:41.327,card,ANON-0000-0000-0517,27.92,Americano with Milk
2024-08-17,2024-08-17 11:58:41.649,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-17,2024-08-17 11:59:28.298,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-17,2024-08-17 13:18:40.184,card,ANON-0000-0000-0518,27.92,Americano with Milk
2024-08-17,2024-08-17 16:31:54.837,card,ANON-0000-0000-0277,23.02,Cortado
2024-08-17,2024-08-17 16:33:48.977,card,ANON-0000-0000-0192,32.82,Latte
2024-08-17,2024-08-17 18:48:58.852,card,ANON-0000-0000-0456,32.82,Cappuccino
2024-08-17,2024-08-17 21:18:56.806,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-17,2024-08-17 22:42:39.351,card,ANON-0000-0000-0519,32.82,Latte
2024-08-18,2024-08-18 08:09:42.601,card,ANON-0000-0000-0520,32.82,Cappuccino
2024-08-18,2024-08-18 08:32:05.597,card,ANON-0000-0000-0521,32.82,Cappuccino
2024-08-18,2024-08-18 08:41:06.249,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-18,2024-08-18 08:56:01.292,card,ANON-0000-0000-0522,27.92,Americano with Milk
2024-08-18,2024-08-18 12:31:40.892,card,ANON-0000-0000-0463,32.82,Cappuccino
2024-08-18,2024-08-18 14:30:21.605,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-18,2024-08-18 18:24:10.776,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024-08-18,2024-08-18 18:26:03.786,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024-08-18,2024-08-18 18:27:17.553,card,ANON-0000-0000-0523,23.02,Americano
2024-08-18,2024-08-18 18:28:13.069,card,ANON-0000-0000-0523,23.02,Americano
2024-08-19,2024-08-19 15:09:48.982,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024-08-19,2024-08-19 15:10:51.212,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024-08-19,2024-08-19 21:21:12.081,card,ANON-0000-0000-0507,32.82,Latte
2024-08-19,2024-08-19 21:31:57.036,card,ANON-0000-0000-0491,32.82,Cocoa
2024-08-20,2024-08-20 08:27:16.408,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-20,2024-08-20 08:29:14.916,card,ANON-0000-0000-0525,32.82,Latte
2024-08-20,2024-08-20 08:49:47.474,card,ANON-0000-0000-0526,18.12,Espresso
2024-08-20,2024-08-20 08:50:36.343,card,ANON-0000-0000-0526,23.02,Cortado
2024-08-20,2024-08-20 09:14:54.885,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-20,2024-08-20 11:09:55.575,card,ANON-0000-0000-0527,23.02,Americano
2024-08-20,2024-08-20 11:11:39.083,card,ANON-0000-0000-0528,23.02,Americano
2024-08-20,2024-08-20 11:12:31.181,card,ANON-0000-0000-0529,23.02,Americano
2024-08-20,2024-08-20 11:42:20.000,card,ANON-0000-0000-0141,32.82,Latte
2024-08-20,2024-08-20 20:42:40.873,card,ANON-0000-0000-0530,32.82,Latte
2024-08-20,2024-08-20 20:44:14.852,card,ANON-0000-0000-0531,32.82,Latte
2024-08-20,2024-08-20 20:45:12.346,card,ANON-0000-0000-0531,32.82,Latte
2024-08-20,2024-08-20 20:46:03.989,card,ANON-0000-0000-0532,32.82,Latte
2024-08-21,2024-08-21 07:59:13.098,card,ANON-0000-0000-0533,27.92,Americano with Milk
2024-08-21,2024-08-21 08:40:27.393,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-21,2024-08-21 10:13:32.404,card,ANON-0000-0000-0375,23.02,Americano
2024-08-21,2024-08-21 10:38:44.527,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-08-21,2024-08-21 11:51:41.439,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-21,2024-08-21 13:17:10.750,card,ANON-0000-0000-0534,32.82,Latte
2024-08-21,2024-08-21 19:42:03.523,card,ANON-0000-0000-0507,32.82,Latte
2024-08-22,2024-08-22 09:22:26.297,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-22,2024-08-22 10:09:23.470,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024-08-22,2024-08-22 10:47:59.356,card,ANON-0000-0000-0535,27.92,Americano with Milk
2024-08-22,2024-08-22 14:16:12.066,card,ANON-0000-0000-0510,32.82,Latte
2024-08-22,2024-08-22 14:26:58.298,card,ANON-0000-0000-0536,32.82,Latte
2024-08-22,2024-08-22 15:07:07.427,card,ANON-0000-0000-0537,32.82,Cappuccino
2024-08-22,2024-08-22 15:27:27.317,card,ANON-0000-0000-0538,23.02,Americano
2024-08-23,2024-08-23 07:43:16.127,card,ANON-0000-0000-0475,32.82,Latte
2024-08-23,2024-08-23 08:21:48.054,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-23,2024-08-23 08:22:56.567,card,ANON-0000-0000-0425,32.82,Latte
2024-08-23,2024-08-23 08:33:38.712,card,ANON-0000-0000-0225,23.02,Americano
2024-08-23,2024-08-23 08:34:35.002,card,ANON-0000-0000-0225,23.02,Americano
2024-08-23,2024-08-23 09:14:52.024,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024-08-23,2024-08-23 10:10:58.704,card,ANON-0000-0000-0539,32.82,Cocoa
2024-08-23,2024-08-23 10:11:55.469,card,ANON-0000-0000-0539,23.02,Americano
2024-08-23,2024-08-23 10:39:12.279,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-23,2024-08-23 11:12:59.387,card,ANON-0000-0000-0540,32.82,Hot Chocolate
2024-08-23,2024-08-23 13:24:54.748,card,ANON-0000-0000-0541,23.02,Americano
2024-08-23,2024-08-23 15:28:52.779,card,ANON-0000-0000-0542,23.02,Americano
2024-08-23,2024-08-23 19:48:02.807,card,ANON-0000-0000-0507,32.82,Latte
2024-08-24,2024-08-24 08:13:42.270,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-24,2024-08-24 08:14:47.637,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-24,2024-08-24 08:44:11.575,card,ANON-0000-0000-0543,23.02,Cortado
2024-08-24,2024-08-24 10:18:09.485,card,ANON-0000-0000-0544,18.12,Espresso
2024-08-24,2024-08-24 10:18:52.263,card,ANON-0000-0000-0544,18.12,Espresso
2024-08-24,2024-08-24 10:19:49.243,card,ANON-0000-0000-0544,23.02,Americano
2024-08-25,2024-08-25 08:14:37.382,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-25,2024-08-25 08:26:27.671,card,ANON-0000-0000-0408,23.02,Americano
2024-08-25,2024-08-25 08:27:36.405,card,ANON-0000-0000-0408,23.02,Americano
2024-08-25,2024-08-25 09:24:22.265,card,ANON-0000-0000-0545,32.82,Cappuccino
2024-08-25,2024-08-25 12:41:42.703,card,ANON-0000-0000-0546,32.82,Cappuccino
2024-08-25,2024-08-25 14:53:02.699,card,ANON-0000-0000-0077,32.82,Latte
2024-08-26,2024-08-26 08:11:47.295,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-26,2024-08-26 08:16:09.611,card,ANON-0000-0000-0408,23.02,Americano
2024-08-26,2024-08-26 08:17:23.209,card,ANON-0000-0000-0408,23.02,Americano
2024-08-26,2024-08-26 09:21:36.706,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-26,2024-08-26 10:37:44.464,card,ANON-0000-0000-0547,32.82,Latte
2024-08-26,2024-08-26 10:38:49.037,card,ANON-0000-0000-0548,32.82,Cappuccino
2024-08-26,2024-08-26 12:45:13.158,card,ANON-0000-0000-0003,23.02,Americano
2024-08-26,2024-08-26 12:46:23.644,card,ANON-0000-0000-0003,23.02,Americano
2024-08-26,2024-08-26 18:53:27.790,card,ANON-0000-0000-0549,27.92,Americano with Milk
2024-08-26,2024-08-26 18:54:31.291,card,ANON-0000-0000-0549,32.82,Latte
2024-08-26,2024-08-26 22:55:39.905,card,ANON-0000-0000-0550,27.92,Americano with Milk
2024-08-27,2024-08-27 10:04:04.563,card,ANON-0000-0000-0375,32.82,Latte
2024-08-28,2024-08-28 12:08:18.772,card,ANON-0000-0000-0551,27.92,Americano with Milk
2024-08-28,2024-08-28 12:10:04.139,card,ANON-0000-0000-0551,32.82,Cappuccino
2024-08-28,2024-08-28 12:35:06.944,card,ANON-0000-0000-0375,23.02,Americano
2024-08-28,2024-08-28 13:48:35.199,card,ANON-0000-0000-0552,27.92,Americano with Milk
2024-08-29,2024-08-29 07:29:30.319,card,ANON-0000-0000-0553,23.02,Americano
2024-08-30,2024-08-30 17:13:30.487,card,ANON-0000-0000-0554,32.82,Latte
2024-08-30,2024-08-30 17:14:32.791,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-08-30,2024-08-30 17:15:35.449,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-08-31,2024-08-31 09:08:32.487,card,ANON-0000-0000-0371,23.02,Cortado
2024-08-31,2024-08-31 10:02:08.193,card,ANON-0000-0000-0555,27.92,Americano with Milk
2024-08-31,2024-08-31 10:22:26.877,card,ANON-0000-0000-0556,18.12,Espresso
2024-08-31,2024-08-31 11:29:54.571,card,ANON-0000-0000-0557,27.92,Americano with Milk
2024-08-31,2024-08-31 11:33:39.916,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-31,2024-08-31 11:34:32.934,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-01,2024-09-01 09:34:15.229,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-01,2024-09-01 12:11:24.745,card,ANON-0000-0000-0558,32.82,Cappuccino
2024-09-01,2024-09-01 12:30:08.620,card,ANON-0000-0000-0181,27.92,Americano with Milk
2024-09-01,2024-09-01 12:32:22.007,card,ANON-0000-0000-0181,23.02,Americano
2024-09-01,2024-09-01 12:50:17.448,card,ANON-0000-0000-0559,27.92,Americano with Milk
2024-09-01,2024-09-01 13:57:33.948,card,ANON-0000-0000-0560,32.82,Latte
2024-09-01,2024-09-01 14:44:04.027,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-09-01,2024-09-01 17:20:46.327,card,ANON-0000-0000-0561,32.82,Latte
2024-09-01,2024-09-01 17:23:13.869,card,ANON-0000-0000-0562,32.82,Latte
2024-09-01,2024-09-01 17:24:49.689,card,ANON-0000-0000-0563,32.82,Latte
2024-09-02,2024-09-02 08:24:39.805,card,ANON-0000-0000-0425,32.82,Latte
2024-09-02,2024-09-02 08:50:17.646,card,ANON-0000-0000-0564,27.92,Americano with Milk
2024-09-02,2024-09-02 08:51:33.148,card,ANON-0000-0000-0565,32.82,Latte
2024-09-02,2024-09-02 14:58:47.143,card,ANON-0000-0000-0566,27.92,Americano with Milk
2024-09-02,2024-09-02 20:09:43.923,card,ANON-0000-0000-0567,32.82,Cappuccino
2024-09-02,2024-09-02 20:11:17.936,card,ANON-0000-0000-0179,32.82,Cocoa
2024-09-02,2024-09-02 20:52:31.984,card,ANON-0000-0000-0568,23.02,Americano
2024-09-02,2024-09-02 20:53:29.090,card,ANON-0000-0000-0568,23.02,Americano
2024-09-03,2024-09-03 08:22:15.368,card,ANON-0000-0000-0569,32.82,Cocoa
2024-09-03,2024-09-03 08:28:12.430,card,ANON-0000-0000-0168,32.82,Cappuccino
2024-09-03,2024-09-03 08:41:11.698,card,ANON-0000-0000-0570,32.82,Latte
2024-09-03,2024-09-03 09:03:12.473,card,ANON-0000-0000-0571,27.92,Americano with Milk
2024-09-03,2024-09-03 09:04:11.750,card,ANON-0000-0000-0571,32.82,Cappuccino
2024-09-03,2024-09-03 09:12:48.154,card,ANON-0000-0000-0572,32.82,Cocoa
2024-09-03,2024-09-03 09:13:33.655,card,ANON-0000-0000-0572,32.82,Cocoa
2024-09-03,2024-09-03 09:17:02.210,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-09-03,2024-09-03 09:20:17.170,card,ANON-0000-0000-0573,27.92,Americano with Milk
2024-09-03,2024-09-03 09:37:52.322,card,ANON-0000-0000-0574,32.82,Latte
2024-09-03,2024-09-03 09:38:56.399,card,ANON-0000-0000-0575,32.82,Cocoa
2024-09-03,2024-09-03 12:56:53.409,card,ANON-0000-0000-0576,23.02,Cortado
2024-09-03,2024-09-03 14:14:51.711,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-03,2024-09-03 14:16:17.337,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-03,2024-09-03 18:48:34.747,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-03,2024-09-03 19:11:12.312,card,ANON-0000-0000-0467,32.82,Latte
2024-09-03,2024-09-03 19:17:13.808,card,ANON-0000-0000-0467,27.92,Americano with Milk
2024-09-04,2024-09-04 11:11:21.574,card,ANON-0000-0000-0577,27.92,Americano with Milk
2024-09-04,2024-09-04 11:33:36.598,card,ANON-0000-0000-0510,32.82,Latte
2024-09-04,2024-09-04 11:48:03.543,card,ANON-0000-0000-0019,23.02,Americano
2024-09-04,2024-09-04 11:55:34.487,card,ANON-0000-0000-0578,27.92,Americano with Milk
2024-09-04,2024-09-04 12:53:31.320,card,ANON-0000-0000-0565,32.82,Latte
2024-09-04,2024-09-04 13:03:50.610,card,ANON-0000-0000-0579,32.82,Latte
2024-09-04,2024-09-04 13:05:16.100,card,ANON-0000-0000-0579,27.92,Americano with Milk
2024-09-04,2024-09-04 18:03:46.925,card,ANON-0000-0000-0580,32.82,Cappuccino
2024-09-04,2024-09-04 19:41:41.962,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-04,2024-09-04 21:19:35.649,card,ANON-0000-0000-0494,32.82,Latte
2024-09-05,2024-09-05 09:31:17.020,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-09-05,2024-09-05 10:28:56.227,card,ANON-0000-0000-0581,27.92,Americano with Milk
2024-09-05,2024-09-05 11:06:30.599,card,ANON-0000-0000-0019,23.02,Americano
2024-09-05,2024-09-05 14:00:27.732,card,ANON-0000-0000-0582,32.82,Latte
2024-09-05,2024-09-05 15:25:12.342,card,ANON-0000-0000-0583,32.82,Latte
2024-09-05,2024-09-05 16:38:50.385,card,ANON-0000-0000-0584,23.02,Americano
2024-09-05,2024-09-05 16:39:59.634,card,ANON-0000-0000-0585,27.92,Americano with Milk
2024-09-05,2024-09-05 17:04:28.905,card,ANON-0000-0000-0586,32.82,Cappuccino
2024-09-05,2024-09-05 17:05:31.684,card,ANON-0000-0000-0586,32.82,Cappuccino
2024-09-05,2024-09-05 20:30:14.964,card,ANON-0000-0000-0587,32.82,Cappuccino
2024-09-05,2024-09-05 20:54:24.429,card,ANON-0000-0000-0588,23.02,Americano
2024-09-05,2024-09-05 20:55:31.429,card,ANON-0000-0000-0588,32.82,Cappuccino
2024-09-05,2024-09-05 21:26:28.836,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-09-05,2024-09-05 21:27:29.969,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-09-06,2024-09-06 08:25:33.870,card,ANON-0000-0000-0582,32.82,Cappuccino
2024-09-06,2024-09-06 08:34:46.827,card,ANON-0000-0000-0425,32.82,Latte
2024-09-06,2024-09-06 08:54:41.950,card,ANON-0000-0000-0589,23.02,Americano
2024-09-06,2024-09-06 09:50:39.949,card,ANON-0000-0000-0590,18.12,Espresso
2024-09-06,2024-09-06 09:51:52.216,card,ANON-0000-0000-0590,32.82,Latte
2024-09-06,2024-09-06 10:30:06.049,card,ANON-0000-0000-0591,32.82,Hot Chocolate
2024-09-06,2024-09-06 11:23:25.390,card,ANON-0000-0000-0095,18.12,Espresso
2024-09-06,2024-09-06 11:24:29.254,card,ANON-0000-0000-0467,18.12,Espresso
2024-09-06,2024-09-06 20:00:12.025,card,ANON-0000-0000-0283,32.82,Latte
2024-09-06,2024-09-06 21:09:31.247,card,ANON-0000-0000-0507,32.82,Latte
2024-09-07,2024-09-07 08:48:57.014,card,ANON-0000-0000-0592,32.82,Latte
2024-09-07,2024-09-07 09:52:02.999,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-07,2024-09-07 09:53:03.575,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-07,2024-09-07 09:54:41.613,card,ANON-0000-0000-0593,23.02,Cortado
2024-09-07,2024-09-07 09:57:47.652,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-07,2024-09-07 09:59:02.310,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-07,2024-09-07 10:00:19.683,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-07,2024-09-07 10:22:44.518,card,ANON-0000-0000-0594,23.02,Americano
2024-09-07,2024-09-07 10:37:52.335,card,ANON-0000-0000-0595,18.12,Espresso
2024-09-07,2024-09-07 10:40:12.607,card,ANON-0000-0000-0595,18.12,Espresso
2024-09-07,2024-09-07 10:53:32.221,card,ANON-0000-0000-0596,32.82,Latte
2024-09-07,2024-09-07 11:18:56.767,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024-09-07,2024-09-07 11:20:00.022,card,ANON-0000-0000-0019,23.02,Americano
2024-09-07,2024-09-07 11:20:57.101,card,ANON-0000-0000-0012,18.12,Espresso
2024-09-07,2024-09-07 15:55:08.533,card,ANON-0000-0000-0597,32.82,Latte
2024-09-07,2024-09-07 16:20:01.025,card,ANON-0000-0000-0019,23.02,Americano
2024-09-07,2024-09-07 16:20:59.312,card,ANON-0000-0000-0012,18.12,Espresso
2024-09-07,2024-09-07 19:35:04.937,card,ANON-0000-0000-0283,32.82,Cocoa
2024-09-07,2024-09-07 19:36:05.056,card,ANON-0000-0000-0283,32.82,Latte
2024-09-07,2024-09-07 19:37:15.515,card,ANON-0000-0000-0283,32.82,Latte
2024-09-07,2024-09-07 20:13:51.672,card,ANON-0000-0000-0598,32.82,Latte
2024-09-07,2024-09-07 20:14:59.212,card,ANON-0000-0000-0598,32.82,Latte
2024-09-08,2024-09-08 08:15:40.805,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-08,2024-09-08 09:18:17.027,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-08,2024-09-08 09:19:12.416,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-08,2024-09-08 10:05:56.145,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-08,2024-09-08 12:43:28.027,card,ANON-0000-0000-0486,23.02,Cortado
2024-09-08,2024-09-08 20:13:32.864,card,ANON-0000-0000-0347,23.02,Americano
2024-09-09,2024-09-09 07:51:13.564,card,ANON-0000-0000-0599,32.82,Latte
2024-09-09,2024-09-09 07:53:51.556,card,ANON-0000-0000-0582,32.82,Cappuccino
2024-09-09,2024-09-09 07:55:21.584,card,ANON-0000-0000-0599,27.92,Americano with Milk
2024-09-09,2024-09-09 07:56:37.669,card,ANON-0000-0000-0570,32.82,Latte
2024-09-09,2024-09-09 09:49:50.704,card,ANON-0000-0000-0583,32.82,Latte
2024-09-09,2024-09-09 09:50:51.738,card,ANON-0000-0000-0583,32.82,Hot Chocolate
2024-09-09,2024-09-09 09:59:10.750,card,ANON-0000-0000-0494,32.82,Latte
2024-09-09,2024-09-09 11:11:36.122,card,ANON-0000-0000-0600,27.92,Americano with Milk
2024-09-09,2024-09-09 11:12:50.640,card,ANON-0000-0000-0601,27.92,Americano with Milk
2024-09-09,2024-09-09 11:29:49.243,card,ANON-0000-0000-0602,32.82,Latte
2024-09-09,2024-09-09 12:06:59.657,card,ANON-0000-0000-0603,18.12,Espresso
2024-09-09,2024-09-09 15:12:13.766,card,ANON-0000-0000-0604,32.82,Latte
2024-09-09,2024-09-09 15:13:24.517,card,ANON-0000-0000-0604,23.02,Americano
2024-09-09,2024-09-09 17:24:10.388,card,ANON-0000-0000-0605,32.82,Latte
2024-09-09,2024-09-09 18:13:46.320,card,ANON-0000-0000-0507,32.82,Latte
2024-09-09,2024-09-09 20:07:36.198,card,ANON-0000-0000-0268,32.82,Cappuccino
2024-09-09,2024-09-09 20:13:43.524,card,ANON-0000-0000-0606,32.82,Latte
2024-09-10,2024-09-10 08:12:02.450,card,ANON-0000-0000-0607,32.82,Hot Chocolate
2024-09-10,2024-09-10 09:32:46.786,card,ANON-0000-0000-0608,32.82,Cappuccino
2024-09-10,2024-09-10 15:21:54.387,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-10,2024-09-10 15:23:05.946,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-10,2024-09-10 18:43:41.760,card,ANON-0000-0000-0609,32.82,Cappuccino
2024-09-10,2024-09-10 18:45:22.624,card,ANON-0000-0000-0610,27.92,Americano with Milk
2024-09-10,2024-09-10 19:02:43.027,card,ANON-0000-0000-0611,32.82,Latte
2024-09-10,2024-09-10 19:03:53.257,card,ANON-0000-0000-0611,32.82,Latte
2024-09-10,2024-09-10 21:29:34.556,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024-09-10,2024-09-10 21:30:27.036,card,ANON-0000-0000-0012,23.02,Americano
2024-09-11,2024-09-11 08:47:22.305,card,ANON-0000-0000-0612,32.82,Latte
2024-09-11,2024-09-11 09:28:46.757,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-11,2024-09-11 10:52:09.177,card,ANON-0000-0000-0613,32.82,Latte
2024-09-11,2024-09-11 19:53:12.537,card,ANON-0000-0000-0614,32.82,Cappuccino
2024-09-11,2024-09-11 20:13:14.887,card,ANON-0000-0000-0531,27.92,Americano with Milk
2024-09-11,2024-09-11 20:14:18.886,card,ANON-0000-0000-0531,32.82,Latte
2024-09-11,2024-09-11 20:15:19.350,card,ANON-0000-0000-0531,32.82,Latte
2024-09-11,2024-09-11 21:01:34.225,card,ANON-0000-0000-0584,23.02,Cortado
2024-09-12,2024-09-12 10:57:25.619,card,ANON-0000-0000-0347,18.12,Espresso
2024-09-12,2024-09-12 10:58:19.807,card,ANON-0000-0000-0347,27.92,Americano with Milk
2024-09-12,2024-09-12 11:27:36.065,card,ANON-0000-0000-0615,27.92,Americano with Milk
2024-09-12,2024-09-12 12:08:22.158,card,ANON-0000-0000-0565,32.82,Cappuccino
2024-09-12,2024-09-12 12:31:06.997,card,ANON-0000-0000-0616,23.02,Cortado
2024-09-12,2024-09-12 12:32:22.981,card,ANON-0000-0000-0616,23.02,Cortado
2024-09-12,2024-09-12 12:37:20.423,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-12,2024-09-12 12:38:09.735,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-12,2024-09-12 17:01:25.224,card,ANON-0000-0000-0617,32.82,Latte
2024-09-12,2024-09-12 21:09:10.412,card,ANON-0000-0000-0618,23.02,Americano
2024-09-12,2024-09-12 21:10:21.159,card,ANON-0000-0000-0618,32.82,Cappuccino
2024-09-12,2024-09-12 21:13:16.808,card,ANON-0000-0000-0319,23.02,Cortado
2024-09-13,2024-09-13 07:56:53.763,card,ANON-0000-0000-0570,32.82,Latte
2024-09-13,2024-09-13 08:41:02.985,card,ANON-0000-0000-0425,32.82,Latte
2024-09-13,2024-09-13 08:54:15.814,card,ANON-0000-0000-0375,32.82,Latte
