"Insulation";"Temperature";"Num_Occupants";"Avg_Age";"Home_Size"
10.0;66.0;4.0;30.1;3.0
3.0;57.0;2.0;50.3;2.0
3.0;48.0;6.0;30.6;2.0
4.0;68.0;2.0;36.5;3.0
3.0;49.0;7.0;41.4;3.0
4.0;66.0;8.0;49.2;4.0
7.0;74.0;1.0;47.0;8.0
4.0;44.0;6.0;22.8;4.0
8.0;51.0;8.0;63.5;2.0
9.0;80.0;9.0;34.6;5.0
6.0;81.0;10.0;18.1;7.0
3.0;41.0;5.0;62.9;7.0
5.0;57.0;7.0;18.8;3.0
9.0;65.0;5.0;41.9;2.0
4.0;71.0;4.0;57.1;2.0
9.0;84.0;8.0;57.0;8.0
7.0;44.0;3.0;44.2;2.0
2.0;61.0;4.0;33.7;4.0
9.0;52.0;10.0;41.7;7.0
9.0;63.0;2.0;64.7;6.0
4.0;39.0;1.0;68.8;3.0
6.0;46.0;7.0;15.3;6.0
10.0;48.0;5.0;25.4;1.0
9.0;81.0;8.0;54.8;7.0
9.0;86.0;5.0;20.7;5.0
6.0;71.0;9.0;36.6;6.0
10.0;82.0;8.0;49.4;1.0
2.0;71.0;3.0;47.4;3.0
7.0;70.0;10.0;65.7;4.0
7.0;64.0;8.0;47.7;4.0
8.0;87.0;1.0;34.7;5.0
10.0;63.0;5.0;62.2;5.0
4.0;48.0;4.0;29.0;2.0
3.0;40.0;3.0;54.2;2.0
9.0;79.0;5.0;49.5;5.0
8.0;84.0;1.0;47.4;1.0
3.0;89.0;5.0;46.6;6.0
4.0;67.0;6.0;64.2;7.0
5.0;57.0;7.0;65.2;4.0
6.0;60.0;5.0;53.6;2.0
9.0;84.0;10.0;42.0;7.0
4.0;50.0;5.0;40.9;3.0
8.0;45.0;1.0;20.7;4.0
10.0;66.0;2.0;26.7;7.0
5.0;87.0;9.0;41.5;1.0
7.0;41.0;8.0;56.2;3.0
9.0;54.0;2.0;40.6;8.0
9.0;38.0;9.0;69.0;3.0
2.0;64.0;8.0;29.4;8.0
6.0;73.0;6.0;15.4;4.0
10.0;44.0;6.0;54.1;8.0
9.0;74.0;9.0;47.9;1.0
10.0;80.0;6.0;35.2;4.0
3.0;75.0;3.0;42.3;2.0
4.0;62.0;4.0;43.9;3.0
10.0;61.0;6.0;19.6;2.0
7.0;86.0;8.0;42.6;1.0
9.0;57.0;9.0;53.3;6.0
6.0;78.0;4.0;34.9;5.0
7.0;58.0;8.0;53.4;3.0
5.0;44.0;8.0;21.0;5.0
5.0;65.0;9.0;37.8;3.0
4.0;59.0;2.0;29.3;7.0
4.0;64.0;1.0;16.6;6.0
4.0;77.0;9.0;33.6;8.0
2.0;72.0;6.0;64.3;4.0
4.0;55.0;8.0;37.9;5.0
9.0;57.0;6.0;36.8;1.0
3.0;80.0;9.0;49.9;6.0
5.0;53.0;7.0;47.0;3.0
10.0;54.0;1.0;33.9;7.0
4.0;73.0;3.0;26.9;4.0
9.0;88.0;4.0;26.9;5.0
9.0;78.0;7.0;32.2;4.0
6.0;88.0;3.0;49.2;1.0
8.0;52.0;4.0;59.0;5.0
5.0;60.0;10.0;52.6;6.0
2.0;79.0;6.0;53.9;7.0
3.0;53.0;9.0;68.9;3.0
3.0;78.0;2.0;20.6;3.0
10.0;84.0;3.0;47.5;6.0
8.0;65.0;6.0;37.6;5.0
8.0;50.0;3.0;46.8;3.0
2.0;66.0;2.0;58.5;8.0
7.0;90.0;9.0;31.2;1.0
2.0;43.0;9.0;23.4;4.0
7.0;75.0;5.0;58.8;4.0
5.0;73.0;6.0;18.8;1.0
8.0;48.0;5.0;52.6;8.0
4.0;51.0;2.0;37.1;7.0
8.0;82.0;8.0;15.2;7.0
6.0;89.0;4.0;18.2;8.0
8.0;51.0;7.0;21.4;3.0
5.0;82.0;5.0;56.2;7.0
6.0;38.0;2.0;33.3;7.0
7.0;53.0;7.0;34.3;4.0
5.0;41.0;7.0;30.7;6.0
8.0;53.0;4.0;47.4;3.0
10.0;75.0;10.0;66.9;5.0
2.0;46.0;2.0;63.8;8.0
2.0;41.0;3.0;67.1;7.0
9.0;80.0;10.0;44.2;8.0
10.0;40.0;10.0;56.1;8.0
6.0;38.0;6.0;69.8;5.0
3.0;73.0;10.0;35.7;8.0
7.0;70.0;4.0;65.0;2.0
2.0;48.0;5.0;29.6;3.0
9.0;84.0;6.0;55.3;5.0
4.0;52.0;8.0;35.1;1.0
9.0;66.0;6.0;57.2;1.0
2.0;59.0;1.0;54.4;1.0
7.0;88.0;4.0;42.4;7.0
6.0;80.0;10.0;57.1;8.0
2.0;77.0;1.0;35.0;5.0
10.0;56.0;7.0;31.0;1.0
10.0;55.0;1.0;68.9;8.0
7.0;66.0;9.0;35.1;3.0
3.0;78.0;10.0;23.0;4.0
9.0;53.0;4.0;24.8;2.0
8.0;86.0;6.0;44.7;4.0
5.0;76.0;4.0;58.9;8.0
4.0;84.0;5.0;51.1;1.0
4.0;40.0;6.0;66.6;1.0
10.0;43.0;10.0;16.0;3.0
8.0;86.0;3.0;51.4;5.0
9.0;78.0;7.0;70.4;5.0
9.0;82.0;9.0;20.8;8.0
5.0;66.0;5.0;68.2;5.0
7.0;57.0;5.0;55.1;1.0
9.0;50.0;9.0;49.1;2.0
2.0;70.0;8.0;29.8;5.0
6.0;49.0;5.0;26.8;1.0
7.0;69.0;5.0;25.3;4.0
8.0;62.0;1.0;37.3;6.0
3.0;59.0;8.0;67.2;7.0
8.0;53.0;2.0;54.6;7.0
8.0;46.0;8.0;46.5;3.0
9.0;61.0;1.0;51.2;8.0
10.0;84.0;6.0;63.1;2.0
6.0;80.0;8.0;45.0;8.0
8.0;90.0;3.0;72.8;8.0
6.0;78.0;1.0;57.7;6.0
3.0;62.0;5.0;39.0;2.0
8.0;62.0;7.0;46.6;5.0
8.0;70.0;8.0;69.8;6.0
5.0;43.0;3.0;22.4;1.0
4.0;40.0;10.0;23.3;3.0
3.0;44.0;10.0;45.4;3.0
10.0;53.0;3.0;22.7;2.0
2.0;72.0;1.0;64.7;6.0
8.0;83.0;1.0;25.8;4.0
3.0;66.0;6.0;55.2;7.0
9.0;56.0;9.0;43.6;3.0
5.0;66.0;8.0;32.7;4.0
5.0;56.0;5.0;45.8;8.0
5.0;56.0;5.0;39.9;4.0
6.0;85.0;8.0;21.9;8.0
3.0;41.0;6.0;57.1;3.0
2.0;43.0;10.0;58.4;6.0
3.0;63.0;6.0;45.0;1.0
9.0;44.0;6.0;20.8;7.0
6.0;60.0;8.0;24.5;2.0
6.0;50.0;10.0;59.8;4.0
8.0;68.0;10.0;15.4;1.0
4.0;72.0;4.0;53.9;3.0
5.0;88.0;10.0;68.6;7.0
7.0;47.0;1.0;58.5;2.0
2.0;51.0;10.0;15.9;7.0
5.0;57.0;8.0;46.5;2.0
8.0;73.0;5.0;44.3;8.0
4.0;66.0;8.0;27.2;7.0
8.0;66.0;3.0;18.1;5.0
10.0;40.0;9.0;25.7;5.0
2.0;45.0;9.0;28.2;7.0
10.0;46.0;3.0;18.6;2.0
9.0;85.0;3.0;44.0;1.0
3.0;54.0;2.0;71.6;6.0
10.0;72.0;1.0;72.6;2.0
9.0;42.0;10.0;62.8;8.0
8.0;65.0;7.0;58.7;1.0
7.0;90.0;6.0;33.0;3.0
4.0;44.0;2.0;61.2;6.0
7.0;44.0;5.0;35.7;5.0
8.0;88.0;7.0;55.5;3.0
2.0;46.0;5.0;18.1;8.0
6.0;66.0;3.0;49.7;1.0
4.0;68.0;3.0;34.9;5.0
2.0;55.0;2.0;54.0;2.0
5.0;90.0;10.0;26.6;5.0
2.0;45.0;1.0;57.2;1.0
7.0;84.0;8.0;47.1;1.0
6.0;55.0;8.0;68.1;7.0
6.0;89.0;2.0;32.6;7.0
8.0;42.0;2.0;67.8;3.0
9.0;67.0;3.0;42.5;8.0
5.0;81.0;5.0;31.9;2.0
6.0;65.0;1.0;60.1;8.0
9.0;63.0;8.0;29.5;3.0
8.0;43.0;5.0;32.3;4.0
4.0;61.0;6.0;25.5;6.0
9.0;60.0;10.0;58.0;8.0
6.0;71.0;8.0;33.1;5.0
6.0;84.0;1.0;57.7;7.0
8.0;73.0;10.0;23.5;1.0
5.0;82.0;5.0;49.4;4.0
4.0;47.0;5.0;34.1;8.0
7.0;74.0;6.0;49.8;5.0
9.0;46.0;2.0;28.4;7.0
4.0;83.0;2.0;35.5;8.0
3.0;41.0;1.0;57.5;2.0
9.0;59.0;3.0;23.6;8.0
3.0;57.0;1.0;56.6;2.0
2.0;76.0;8.0;35.2;5.0
2.0;46.0;7.0;61.9;5.0
8.0;42.0;5.0;19.6;5.0
7.0;47.0;3.0;72.2;5.0
5.0;40.0;8.0;21.9;8.0
2.0;90.0;6.0;56.5;4.0
3.0;55.0;4.0;26.2;4.0
8.0;58.0;1.0;15.8;1.0
7.0;39.0;2.0;52.7;7.0
5.0;70.0;8.0;47.1;5.0
3.0;87.0;7.0;43.2;6.0
7.0;46.0;9.0;51.1;6.0
10.0;72.0;1.0;43.5;4.0
6.0;85.0;10.0;67.1;4.0
3.0;44.0;8.0;34.9;3.0
7.0;84.0;2.0;69.9;3.0
9.0;47.0;2.0;46.3;2.0
6.0;46.0;8.0;42.7;8.0
9.0;39.0;5.0;18.0;3.0
6.0;86.0;2.0;53.3;2.0
4.0;42.0;5.0;64.5;8.0
7.0;73.0;4.0;70.7;3.0
7.0;51.0;1.0;45.1;4.0
7.0;70.0;7.0;63.7;3.0
4.0;64.0;2.0;64.6;1.0
10.0;70.0;10.0;52.0;7.0
7.0;41.0;10.0;57.5;6.0
3.0;81.0;3.0;41.2;2.0
6.0;88.0;3.0;47.6;4.0
9.0;59.0;8.0;21.8;2.0
2.0;59.0;8.0;26.5;6.0
10.0;85.0;8.0;26.5;6.0
5.0;83.0;10.0;63.5;5.0
3.0;67.0;4.0;66.2;4.0
6.0;61.0;8.0;25.2;4.0
8.0;63.0;4.0;42.3;8.0
10.0;82.0;9.0;68.2;1.0
6.0;54.0;6.0;40.6;3.0
8.0;56.0;6.0;36.1;3.0
10.0;83.0;8.0;51.2;3.0
4.0;83.0;5.0;53.2;7.0
6.0;82.0;10.0;41.7;7.0
5.0;50.0;1.0;58.0;2.0
2.0;43.0;3.0;53.9;7.0
5.0;66.0;3.0;15.1;7.0
6.0;66.0;8.0;68.3;5.0
10.0;57.0;8.0;17.4;5.0
8.0;72.0;1.0;55.2;5.0
10.0;90.0;4.0;39.8;3.0
2.0;69.0;6.0;48.6;1.0
9.0;90.0;4.0;70.2;7.0
7.0;64.0;3.0;51.1;3.0
7.0;72.0;2.0;25.5;2.0
2.0;55.0;4.0;36.1;1.0
3.0;54.0;5.0;39.3;3.0
7.0;50.0;7.0;42.4;1.0
7.0;90.0;9.0;53.7;6.0
3.0;84.0;4.0;26.5;2.0
3.0;67.0;9.0;44.6;1.0
3.0;80.0;1.0;43.3;6.0
10.0;86.0;4.0;60.9;2.0
9.0;88.0;4.0;25.9;3.0
9.0;41.0;3.0;26.0;3.0
7.0;83.0;3.0;39.2;8.0
2.0;55.0;7.0;56.1;2.0
8.0;54.0;3.0;25.8;4.0
4.0;52.0;1.0;30.0;6.0
2.0;88.0;2.0;68.1;1.0
8.0;54.0;5.0;32.8;6.0
10.0;53.0;10.0;28.4;2.0
5.0;50.0;3.0;64.1;8.0
4.0;54.0;9.0;42.8;3.0
10.0;38.0;5.0;20.6;5.0
5.0;49.0;4.0;39.5;8.0
3.0;58.0;7.0;54.0;6.0
5.0;71.0;6.0;32.8;1.0
5.0;84.0;10.0;35.7;6.0
4.0;38.0;3.0;46.1;4.0
6.0;54.0;6.0;27.4;5.0
8.0;77.0;4.0;61.5;3.0
2.0;71.0;3.0;60.3;8.0
3.0;47.0;6.0;16.9;3.0
7.0;50.0;2.0;65.9;6.0
9.0;78.0;2.0;58.7;1.0
9.0;78.0;7.0;64.0;3.0
2.0;58.0;6.0;67.1;1.0
2.0;81.0;10.0;54.7;3.0
3.0;76.0;3.0;58.5;3.0
3.0;81.0;6.0;60.4;6.0
10.0;56.0;3.0;37.9;4.0
4.0;45.0;9.0;21.9;2.0
7.0;47.0;2.0;54.7;8.0
10.0;80.0;6.0;72.2;1.0
2.0;81.0;7.0;17.3;4.0
10.0;47.0;8.0;64.5;8.0
7.0;53.0;4.0;17.6;8.0
7.0;38.0;5.0;51.9;6.0
5.0;70.0;6.0;31.4;3.0
4.0;85.0;8.0;23.2;7.0
2.0;52.0;8.0;23.7;4.0
4.0;71.0;3.0;58.8;8.0
3.0;71.0;5.0;44.5;6.0
9.0;84.0;5.0;16.2;5.0
8.0;56.0;2.0;25.0;8.0
6.0;85.0;10.0;34.5;1.0
8.0;70.0;5.0;60.3;8.0
7.0;82.0;7.0;19.7;7.0
8.0;61.0;6.0;34.2;4.0
2.0;76.0;3.0;46.9;8.0
2.0;89.0;5.0;32.8;4.0
5.0;46.0;3.0;17.4;1.0
6.0;68.0;2.0;50.8;5.0
10.0;38.0;2.0;58.4;8.0
2.0;39.0;8.0;24.9;2.0
8.0;65.0;1.0;57.7;4.0
2.0;71.0;9.0;57.8;7.0
10.0;79.0;4.0;37.3;5.0
3.0;59.0;2.0;32.4;4.0
4.0;81.0;1.0;17.0;5.0
7.0;85.0;6.0;66.5;4.0
9.0;72.0;8.0;39.2;4.0
9.0;42.0;8.0;27.6;7.0
4.0;70.0;7.0;69.7;8.0
10.0;65.0;10.0;33.0;8.0
10.0;49.0;8.0;20.0;3.0
5.0;52.0;2.0;35.3;8.0
10.0;78.0;4.0;71.9;4.0
9.0;59.0;4.0;68.0;6.0
4.0;87.0;1.0;65.5;2.0
2.0;80.0;6.0;67.8;8.0
10.0;63.0;1.0;50.9;8.0
4.0;43.0;6.0;64.7;3.0
7.0;79.0;9.0;34.3;3.0
6.0;85.0;9.0;54.0;7.0
3.0;49.0;3.0;38.3;2.0
8.0;59.0;9.0;31.5;4.0
5.0;76.0;1.0;30.5;2.0
2.0;63.0;10.0;58.7;7.0
5.0;77.0;2.0;41.2;1.0
7.0;70.0;6.0;25.8;3.0
4.0;48.0;2.0;43.4;6.0
7.0;53.0;6.0;37.6;1.0
5.0;39.0;8.0;18.8;7.0
3.0;89.0;7.0;48.7;7.0
5.0;58.0;5.0;59.6;7.0
2.0;65.0;3.0;50.5;3.0
9.0;53.0;8.0;22.5;3.0
2.0;39.0;5.0;71.1;8.0
3.0;71.0;1.0;22.4;5.0
6.0;42.0;8.0;68.5;6.0
2.0;90.0;1.0;43.9;5.0
10.0;76.0;6.0;48.6;1.0
9.0;74.0;7.0;57.0;8.0
7.0;49.0;7.0;63.0;2.0
4.0;81.0;5.0;42.0;8.0
10.0;85.0;10.0;46.4;5.0
7.0;60.0;6.0;25.5;3.0
4.0;56.0;2.0;29.8;6.0
3.0;64.0;7.0;37.0;3.0
3.0;86.0;6.0;64.6;3.0
5.0;76.0;7.0;39.8;6.0
3.0;76.0;9.0;21.3;4.0
2.0;68.0;7.0;72.6;8.0
2.0;81.0;9.0;60.5;8.0
2.0;67.0;3.0;22.6;2.0
3.0;72.0;5.0;62.7;2.0
10.0;88.0;8.0;19.0;8.0
3.0;54.0;1.0;57.5;6.0
3.0;45.0;4.0;42.9;5.0
10.0;50.0;5.0;61.0;8.0
9.0;63.0;8.0;31.6;6.0
4.0;62.0;1.0;38.3;5.0
6.0;70.0;2.0;47.7;6.0
9.0;63.0;8.0;32.1;1.0
4.0;59.0;2.0;49.3;6.0
3.0;43.0;9.0;31.2;5.0
3.0;77.0;8.0;24.3;8.0
9.0;65.0;3.0;54.8;6.0
3.0;54.0;2.0;60.0;5.0
4.0;49.0;9.0;45.0;1.0
4.0;75.0;8.0;63.2;4.0
8.0;60.0;5.0;18.9;7.0
8.0;51.0;6.0;65.2;7.0
10.0;73.0;5.0;55.2;3.0
2.0;38.0;4.0;51.5;7.0
5.0;66.0;10.0;52.4;5.0
6.0;56.0;3.0;62.0;1.0
10.0;64.0;9.0;19.0;4.0
5.0;76.0;1.0;42.7;6.0
9.0;85.0;6.0;33.5;4.0
10.0;67.0;5.0;37.6;8.0
10.0;56.0;9.0;22.8;1.0
7.0;52.0;5.0;71.0;4.0
6.0;40.0;7.0;62.3;3.0
3.0;59.0;1.0;32.7;3.0
8.0;61.0;10.0;40.3;1.0
9.0;61.0;9.0;24.9;3.0
3.0;82.0;10.0;60.3;5.0
5.0;62.0;6.0;30.0;8.0
2.0;47.0;9.0;46.1;6.0
2.0;51.0;8.0;62.0;8.0
2.0;86.0;1.0;30.6;3.0
5.0;51.0;4.0;30.4;2.0
3.0;58.0;1.0;72.4;1.0
3.0;89.0;8.0;36.3;1.0
8.0;56.0;3.0;21.4;4.0
9.0;50.0;4.0;59.8;6.0
9.0;64.0;6.0;25.0;5.0
6.0;73.0;1.0;24.6;4.0
4.0;78.0;10.0;33.4;8.0
4.0;58.0;3.0;27.8;1.0
3.0;49.0;5.0;29.4;5.0
2.0;63.0;9.0;51.4;1.0
7.0;58.0;9.0;24.8;5.0
7.0;86.0;5.0;44.4;8.0
3.0;87.0;7.0;72.6;1.0
5.0;63.0;8.0;62.3;6.0
9.0;47.0;2.0;49.2;2.0
8.0;55.0;7.0;25.9;7.0
4.0;56.0;4.0;27.0;5.0
6.0;47.0;8.0;18.5;5.0
4.0;42.0;1.0;35.1;4.0
8.0;59.0;1.0;58.0;2.0
3.0;56.0;3.0;19.3;1.0
3.0;48.0;7.0;19.9;1.0
2.0;45.0;3.0;25.1;3.0
4.0;47.0;8.0;55.3;6.0
10.0;51.0;9.0;41.3;6.0
9.0;58.0;7.0;58.2;8.0
4.0;74.0;9.0;40.0;8.0
4.0;41.0;7.0;59.6;8.0
9.0;50.0;2.0;26.6;3.0
5.0;65.0;10.0;36.3;3.0
5.0;55.0;1.0;50.5;6.0
9.0;43.0;1.0;31.0;5.0
5.0;78.0;1.0;56.7;7.0
2.0;51.0;4.0;18.8;7.0
6.0;70.0;5.0;25.2;8.0
3.0;79.0;5.0;22.6;2.0
7.0;39.0;8.0;47.6;6.0
2.0;77.0;4.0;20.2;8.0
10.0;38.0;9.0;62.6;7.0
2.0;47.0;10.0;49.2;4.0
4.0;39.0;6.0;40.5;8.0
10.0;66.0;7.0;28.9;5.0
6.0;64.0;5.0;16.4;1.0
2.0;44.0;8.0;55.9;8.0
10.0;49.0;5.0;51.7;4.0
10.0;55.0;9.0;47.2;1.0
8.0;57.0;5.0;58.7;7.0
3.0;78.0;4.0;54.1;6.0
6.0;45.0;1.0;28.4;2.0
2.0;43.0;5.0;42.8;1.0
10.0;73.0;10.0;37.9;3.0
4.0;81.0;7.0;38.9;8.0
7.0;47.0;1.0;30.7;8.0
7.0;75.0;5.0;66.1;4.0
4.0;83.0;1.0;49.5;1.0
10.0;40.0;5.0;52.6;5.0
9.0;87.0;7.0;15.9;8.0
2.0;43.0;2.0;58.0;6.0
7.0;88.0;4.0;16.3;8.0
6.0;49.0;7.0;18.8;4.0
10.0;82.0;4.0;63.4;5.0
3.0;48.0;5.0;57.2;5.0
7.0;39.0;2.0;51.3;2.0
7.0;84.0;1.0;72.0;3.0
4.0;74.0;2.0;20.6;8.0
4.0;51.0;9.0;63.6;3.0
3.0;64.0;3.0;43.2;7.0
6.0;70.0;4.0;63.0;8.0
7.0;64.0;1.0;36.4;6.0
6.0;89.0;1.0;56.4;5.0
5.0;70.0;1.0;25.2;8.0
10.0;87.0;6.0;29.6;7.0
10.0;84.0;6.0;48.2;5.0
8.0;64.0;3.0;68.2;8.0
4.0;69.0;6.0;41.6;5.0
8.0;73.0;3.0;19.0;5.0
4.0;42.0;10.0;30.0;6.0
6.0;56.0;2.0;58.8;6.0
10.0;77.0;7.0;55.5;4.0
6.0;47.0;6.0;52.6;1.0
4.0;49.0;3.0;17.0;2.0
4.0;62.0;2.0;62.1;7.0
10.0;72.0;8.0;33.5;7.0
2.0;66.0;9.0;36.5;8.0
4.0;60.0;9.0;57.6;4.0
4.0;71.0;1.0;24.4;7.0
3.0;64.0;4.0;46.6;3.0
3.0;57.0;2.0;44.9;5.0
8.0;74.0;4.0;41.5;5.0
9.0;84.0;2.0;30.6;5.0
4.0;80.0;7.0;35.4;5.0
6.0;47.0;5.0;31.1;1.0
2.0;73.0;2.0;32.3;4.0
6.0;90.0;7.0;19.1;8.0
10.0;89.0;7.0;35.9;6.0
7.0;76.0;5.0;27.5;7.0
6.0;74.0;2.0;32.8;5.0
10.0;46.0;3.0;22.2;4.0
8.0;54.0;6.0;29.2;7.0
5.0;39.0;9.0;50.8;7.0
10.0;59.0;1.0;67.3;6.0
9.0;82.0;3.0;18.9;1.0
3.0;72.0;7.0;48.8;3.0
8.0;89.0;9.0;68.7;3.0
2.0;45.0;5.0;60.7;2.0
2.0;64.0;3.0;25.9;3.0
2.0;44.0;3.0;47.6;6.0
4.0;72.0;7.0;53.9;2.0
4.0;38.0;2.0;65.2;3.0
8.0;41.0;1.0;16.8;8.0
10.0;57.0;6.0;18.9;5.0
9.0;69.0;9.0;64.9;1.0
2.0;75.0;10.0;47.5;1.0
7.0;67.0;8.0;20.0;1.0
8.0;44.0;5.0;33.5;2.0
10.0;86.0;8.0;58.9;1.0
4.0;77.0;5.0;30.6;3.0
7.0;64.0;10.0;40.5;2.0
9.0;63.0;8.0;25.2;8.0
2.0;71.0;4.0;23.4;5.0
9.0;59.0;2.0;49.6;5.0
8.0;42.0;7.0;45.7;6.0
10.0;89.0;6.0;56.9;1.0
3.0;45.0;3.0;31.4;7.0
6.0;47.0;4.0;16.5;2.0
4.0;64.0;4.0;19.1;2.0
3.0;84.0;1.0;69.2;1.0
8.0;73.0;3.0;39.2;7.0
10.0;66.0;8.0;48.3;6.0
4.0;47.0;9.0;67.3;7.0
2.0;66.0;5.0;34.0;6.0
6.0;42.0;5.0;70.6;3.0
5.0;70.0;4.0;37.9;1.0
10.0;52.0;7.0;44.4;3.0
3.0;62.0;8.0;72.2;5.0
4.0;57.0;3.0;71.3;8.0
10.0;68.0;2.0;32.0;3.0
7.0;80.0;10.0;27.1;6.0
10.0;60.0;2.0;19.1;6.0
2.0;65.0;6.0;50.4;1.0
5.0;72.0;4.0;34.1;6.0
6.0;62.0;7.0;52.1;8.0
4.0;73.0;4.0;29.9;7.0
10.0;60.0;7.0;60.4;7.0
7.0;67.0;1.0;26.3;7.0
2.0;84.0;5.0;41.1;2.0
5.0;59.0;4.0;39.7;8.0
4.0;77.0;6.0;63.6;4.0
2.0;89.0;10.0;72.3;3.0
5.0;58.0;9.0;70.1;2.0
6.0;85.0;10.0;57.3;7.0
8.0;69.0;8.0;44.1;3.0
7.0;65.0;1.0;18.5;6.0
6.0;52.0;8.0;28.3;2.0
5.0;69.0;3.0;42.5;8.0
10.0;59.0;1.0;34.8;5.0
5.0;82.0;1.0;66.5;5.0
3.0;88.0;8.0;64.3;5.0
10.0;62.0;1.0;60.7;1.0
8.0;51.0;8.0;28.6;4.0
10.0;65.0;6.0;67.2;3.0
7.0;73.0;7.0;56.1;5.0
6.0;87.0;4.0;59.0;5.0
9.0;73.0;8.0;18.4;1.0
3.0;56.0;6.0;22.6;1.0
6.0;74.0;5.0;33.5;2.0
6.0;68.0;7.0;24.6;4.0
8.0;75.0;7.0;45.6;5.0
3.0;88.0;6.0;49.0;8.0
5.0;58.0;3.0;33.7;8.0
2.0;39.0;5.0;60.0;2.0
5.0;68.0;10.0;60.1;4.0
6.0;50.0;10.0;24.5;7.0
4.0;54.0;8.0;68.9;3.0
4.0;88.0;2.0;40.0;3.0
4.0;42.0;2.0;56.6;6.0
6.0;55.0;8.0;68.3;3.0
5.0;56.0;2.0;27.8;4.0
7.0;74.0;2.0;66.7;2.0
4.0;73.0;5.0;48.5;1.0
6.0;76.0;6.0;30.2;3.0
5.0;88.0;4.0;16.1;3.0
7.0;46.0;7.0;41.9;5.0
10.0;42.0;4.0;53.7;1.0
3.0;65.0;10.0;29.1;1.0
7.0;41.0;6.0;46.3;5.0
3.0;55.0;8.0;33.0;7.0
6.0;80.0;8.0;24.4;7.0
4.0;71.0;8.0;28.0;4.0
8.0;51.0;7.0;29.7;2.0
4.0;65.0;10.0;63.2;5.0
8.0;85.0;6.0;18.6;5.0
10.0;61.0;5.0;35.6;2.0
5.0;51.0;7.0;29.7;6.0
6.0;88.0;9.0;71.5;1.0
8.0;85.0;7.0;31.1;2.0
5.0;45.0;4.0;24.1;5.0
3.0;82.0;3.0;36.9;4.0
3.0;86.0;1.0;52.5;6.0
8.0;76.0;9.0;60.9;2.0
2.0;38.0;5.0;22.4;2.0
3.0;73.0;10.0;36.9;7.0
10.0;62.0;3.0;28.9;2.0
5.0;80.0;5.0;65.6;5.0
2.0;71.0;1.0;35.5;5.0
5.0;73.0;2.0;59.3;5.0
4.0;70.0;5.0;64.7;8.0
4.0;42.0;10.0;61.4;7.0
5.0;46.0;10.0;15.3;2.0
9.0;64.0;6.0;27.2;5.0
9.0;62.0;4.0;53.1;8.0
3.0;83.0;10.0;54.7;2.0
3.0;44.0;2.0;36.4;5.0
10.0;74.0;3.0;29.0;5.0
6.0;58.0;6.0;59.9;6.0
5.0;64.0;9.0;22.3;4.0
4.0;45.0;8.0;38.9;3.0
2.0;47.0;8.0;16.6;6.0
4.0;65.0;5.0;36.8;5.0
9.0;45.0;5.0;58.3;2.0
5.0;51.0;7.0;70.4;3.0
5.0;61.0;1.0;49.2;1.0
2.0;88.0;10.0;69.9;7.0
4.0;72.0;3.0;51.0;7.0
9.0;45.0;5.0;58.0;3.0
9.0;74.0;6.0;26.3;6.0
5.0;62.0;1.0;26.1;8.0
6.0;46.0;8.0;29.0;5.0
4.0;90.0;6.0;36.3;8.0
5.0;52.0;7.0;52.5;3.0
9.0;86.0;10.0;44.1;8.0
8.0;41.0;9.0;26.5;7.0
5.0;88.0;8.0;49.6;2.0
5.0;88.0;2.0;25.4;1.0
4.0;66.0;8.0;51.7;4.0
6.0;77.0;5.0;37.0;1.0
2.0;57.0;9.0;22.0;5.0
6.0;40.0;9.0;70.2;1.0
5.0;78.0;5.0;43.2;7.0
9.0;84.0;8.0;35.2;1.0
2.0;56.0;9.0;72.5;3.0
2.0;64.0;3.0;69.6;8.0
3.0;53.0;3.0;35.2;8.0
3.0;76.0;8.0;37.9;5.0
4.0;89.0;5.0;59.5;8.0
9.0;70.0;1.0;15.8;4.0
9.0;41.0;10.0;51.3;7.0
4.0;69.0;2.0;72.2;8.0
8.0;61.0;2.0;26.6;6.0
3.0;38.0;6.0;63.4;1.0
6.0;89.0;4.0;36.5;3.0
5.0;65.0;2.0;20.4;1.0
4.0;74.0;6.0;68.9;2.0
3.0;83.0;5.0;63.1;5.0
10.0;56.0;1.0;65.7;8.0
9.0;87.0;9.0;24.2;1.0
10.0;54.0;7.0;41.6;7.0
7.0;72.0;10.0;30.1;8.0
9.0;69.0;1.0;23.8;5.0
9.0;47.0;10.0;36.5;1.0
9.0;47.0;2.0;30.8;1.0
8.0;89.0;9.0;48.4;3.0
5.0;59.0;3.0;65.3;5.0
7.0;67.0;5.0;60.1;7.0
5.0;66.0;5.0;72.4;7.0
8.0;61.0;10.0;20.2;6.0
7.0;52.0;1.0;43.3;1.0
6.0;75.0;4.0;62.9;7.0
10.0;77.0;1.0;41.0;7.0
3.0;79.0;6.0;58.8;4.0
5.0;84.0;10.0;20.2;4.0
10.0;66.0;6.0;27.2;1.0
10.0;66.0;8.0;63.0;7.0
6.0;79.0;2.0;33.0;2.0
8.0;74.0;4.0;60.2;1.0
5.0;46.0;4.0;41.2;6.0
10.0;48.0;9.0;32.1;5.0
2.0;80.0;2.0;55.1;2.0
7.0;54.0;4.0;35.5;3.0
8.0;53.0;2.0;60.6;5.0
10.0;41.0;1.0;26.3;3.0
9.0;73.0;5.0;33.4;4.0
10.0;71.0;7.0;23.1;3.0
